title;price;url;location
Volkswagen Transporter 2.5 TDI 340 Trendline DC TOPBUS!;€ 7.995,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546156280-volkswagen-transporter-2-5-tdi-340-trendline-dc-topbus.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Oudeschoot97 km
Volkswagen Transporter 1.9 TDI 300 T800 Baseline;€ 3.295,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546150413-volkswagen-transporter-1-9-tdi-300-t800-baseline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Kerkrade165 km
Volkswagen Transporter 2.0 TDI L2H1 MARGE PICK-UP KIPPER OPE;€ 10.900,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1546150319-volkswagen-transporter-2-0-tdi-l2h1-marge-pick-up-kipper-ope.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Roggel126 km
Volkswagen Transporter 2.5 TDI 300 MHD * CARAVELLE * APK * N;€ 8.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546149836-volkswagen-transporter-2-5-tdi-300-mhd-caravelle-apk-n.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Monster185 km
Volkswagen Transporter Caravelle 2.5 332 Comfortline * XENON;€ 9.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546149759-volkswagen-transporter-caravelle-2-5-332-comfortline-xenon.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Monster185 km
Volkswagen Transporter 2.5 TDI KOELWAGEN Automaat 2009;€ 7.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546146891-volkswagen-transporter-2-5-tdi-koelwagen-automaat-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rijsenhout144 km
Volkswagen Transporter Kombi 2.0 TDI L1H1 Trendline AIRCO GO;€ 10.900,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1546138814-volkswagen-transporter-kombi-2-0-tdi-l1h1-trendline-airco-go.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nijverdal27 km
Volkswagen Transporter 2.5TDI 130PK VERLENGD AUTOMAAT;€ 2.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546134207-volkswagen-transporter-2-5tdi-130pk-verlengd-automaat.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Elst Ut97 km
Volkswagen Transporter 2.5 TDI 300 Highline DC;€ 2.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546133819-volkswagen-transporter-2-5-tdi-300-highline-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Alkmaar147 km
Volkswagen Transporter Bestel 2.5 TDI 128KW 1.2 2005;€ 4.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546112896-volkswagen-transporter-bestel-2-5-tdi-128kw-1-2-2005.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almere111 km
Volkswagen transporter T edition bj 2009;€ 6.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1482851401-volkswagen-transporter-t-edition-bj-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Terheijden158 km
Volkswagen Transporter;€ 2.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1533455287-volkswagen-transporter.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Arnhem71 km
Volkswagen Transporter 1.9 TDI 300 MHD NAP / O.H Boekjes / A;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546038618-volkswagen-transporter-1-9-tdi-300-mhd-nap-o-h-boekjes-a.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Heerhugowaard145 km
Volkswagen Transporter 1.9 TDI 300 Airco;€ 4.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1545984222-volkswagen-transporter-1-9-tdi-300-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vlaardingen176 km
Volkswagen Transporter T5 2.5 TDI DC l2 automaat (marge);€ 10.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1545943279-volkswagen-transporter-t5-2-5-tdi-dc-l2-automaat-marge.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Dordrecht153 km
Volkswagen Transporter 2.5 TDI 1.0 96KW DC 2005;€ 7.249,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1533338833-volkswagen-transporter-2-5-tdi-1-0-96kw-dc-2005.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Punthorst57 km
Volkswagen Transporter 5 cilinder Bestel 2.5 tdi bwj 2010;€ 5.850,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1471285820-volkswagen-transporter-5-cilinder-bestel-2-5-tdi-bwj-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vaassen60 km
Volkswagen Transporter 2.0 TDI L1H1 airco inrichting color e;€ 4.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1545806809-volkswagen-transporter-2-0-tdi-l1h1-airco-inrichting-color-e.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwerkerk aan den IJssel155 km
VW Transporter bestel D 62 KW;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542774585-vw-transporter-bestel-d-62-kw.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Velden105 km
Volkswagen Transporter 2.0 TDI L2H1 DC Highline ABT 180pk Na;€ 12.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548196792-volkswagen-transporter-2-0-tdi-l2h1-dc-highline-abt-180pk-na.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Dordrecht160 km
VOLKSWAGEN TRANSPORTER 1.9 TDI;€ 3.300,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548171857-volkswagen-transporter-1-9-tdi.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vuren128 km
Volkswagen Transporter 2.5 TDI L2 AIRCO/NAVIGATIE/IMPERIAL;€ 4.295,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548163522-volkswagen-transporter-2-5-tdi-l2-airco-navigatie-imperial.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Leek106 km
Volkswagen Transporter 1.9 TDI 340 TRENDLINE DC Excl. BTW/Ne;€ 2.495,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548153239-volkswagen-transporter-1-9-tdi-340-trendline-dc-excl-btw-ne.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Emmen57 km
Volkswagen Transporter 1.9 TDI 340 MHD Airco, MARGE/GEENBTW;€ 2.990,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548143188-volkswagen-transporter-1-9-tdi-340-mhd-airco-marge-geenbtw.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Reutum17 km
Volkswagen TRANSPORTER 2.5TDI 174PK LANG SILVER ED. *Leder/C;€ 7.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546322924-volkswagen-transporter-2-5tdi-174pk-lang-silver-ed-leder-c.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Haaksbergen13 km
Volkswagen Transporter Bestel 2.5 TDI 128 KW 1.0 AUT 2006;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548112844-volkswagen-transporter-bestel-2-5-tdi-128-kw-1-0-aut-2006.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Eindhoven133 km
Volkswagen TRANSPORTER T5 2.5 tdi 4 motion LUXE CABINE;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548110863-volkswagen-transporter-t5-2-5-tdi-4-motion-luxe-cabine.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Tolbert108 km
Volkswagen Transporter Bestel 2.5 TDI 96KW 1.0 2005;€ 2.200,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548085793-volkswagen-transporter-bestel-2-5-tdi-96kw-1-0-2005.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Lunteren88 km
Volkswagen Transporter 2.0 TDI L2H1 DC Trendline;€ 3.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548057127-volkswagen-transporter-2-0-tdi-l2h1-dc-trendline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Emmen56 km
Volkswagen Transporter 1.9 TDI 300 MHD;€ 2.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548057078-volkswagen-transporter-1-9-tdi-300-mhd.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Emmen56 km
Volkswagen Transporter 2.5 TDI 340;€ 2.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548056985-volkswagen-transporter-2-5-tdi-340.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Emmen56 km
Volkswagen Transporter 1.9 TDI 300 T800 (bj 2007);€ 3.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548025788-volkswagen-transporter-1-9-tdi-300-t800-bj-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwerkerk aan den IJssel157 km
Volkswagen Transporter 2.0 TDI L2H1 DC Comfortline * LANG *;€ 5.995,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1548018948-volkswagen-transporter-2-0-tdi-l2h1-dc-comfortline-lang.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Putten84 km
Volkswagen Transporter 2.0 TDI LANG DC (140 PK) MARGE;€ 13.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547988535-volkswagen-transporter-2-0-tdi-lang-dc-140-pk-marge.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;'t Harde68 km
Volkswagen TRANSPORTER TRANSPORTER BESTEL 1.9 TDI 62 KW Gere;€ 4.995,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547986361-volkswagen-transporter-transporter-bestel-1-9-tdi-62-kw-gere.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Oirschot133 km
Volkswagen Transporter 2.0 TDI CORONA OPRUIMING 5950,-;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537963705-volkswagen-transporter-2-0-tdi-corona-opruiming-5950.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almen37 km
Volkswagen Transporter 2.0 TDI 132KW OPRUIMING Automaat Airc;€ 5.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537964883-volkswagen-transporter-2-0-tdi-132kw-opruiming-automaat-airc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almen37 km
Volkswagen Transporter 2.5 TDI 300 Automaat Airco Cruise Con;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1539928841-volkswagen-transporter-2-5-tdi-300-automaat-airco-cruise-con.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almen37 km
Volkswagen Transporter T5 2.0 TDI in perfecte staat;€ 11.500,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1547909978-volkswagen-transporter-t5-2-0-tdi-in-perfecte-staat.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Haacht, BE
Volkswagen Transporter 1.9 TDI 102 PK E.C. MARGE + AIRCO;€ 7.650,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547883298-volkswagen-transporter-1-9-tdi-102-pk-e-c-marge-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ochten96 km
Volkswagen Transporter 2.5 TDI 340 MHD 2.5.tdi.lange uitvaut;€ 6.475,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1545806326-volkswagen-transporter-2-5-tdi-340-mhd-2-5-tdi-lange-uitvaut.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Zeist111 km
Volkswagen Transporter 1.9 TDI 300 T800 2006 marge!;€ 2.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547826975-volkswagen-transporter-1-9-tdi-300-t800-2006-marge.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Heinenoord166 km
Volkswagen Transporter 2.0 TDI L1H1 T800 DC Comfortline / Ai;€ 6.225,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547739492-volkswagen-transporter-2-0-tdi-l1h1-t800-dc-comfortline-ai.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ridderkerk158 km
LaatstePrijs Transporter TDI2005 NAP 146451km Apk 28-12-2020;€ 4.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1524736968-laatsteprijs-transporter-tdi2005-nap-146451km-apk-28-12-2020.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoorn129 km
Volkswagen Transporter - 1.9 TDI Airco;€ 3.650,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1543433579-volkswagen-transporter-1-9-tdi-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Voorhout162 km
Volkswagen Transporter 2.5 TDI 300;€ 3.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537921176-volkswagen-transporter-2-5-tdi-300.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Voorhout162 km
Volkswagen Transporter L2H1 30 2.0 TDI 84pk 9 PERSOONS;€ 7.945,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1547720678-volkswagen-transporter-l2h1-30-2-0-tdi-84pk-9-persoons.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nijkerk93 km
Volkswagen Transporter 1.9 TDI 300 NIEUWE APK Stucadoors Bus;€ 1.899,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547685594-volkswagen-transporter-1-9-tdi-300-nieuwe-apk-stucadoors-bus.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Schijndel119 km
